scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
100,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.763  y=-64.967  z=0.143),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.550000112503767,96.22128391265869,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
103,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.399  y=-69.022  z=0.035),,,0.0,5.075000075623393,55.44155263900757,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.449  y=-69.042  z=0.035),,,0.0,5.200000077486038,64.22098159790039,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-69.025  z=0.035),,,0.0,5.200000077486038,65.55531144142151,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
101,rain,9,,,Agent went outside its route lanes for about 20.0 meters (43.37% of the completed route),43.37,12.175000181421638,171.6831295490265,131.55983352661133,19.930065964626326,0.5663301489413065,35.191603346358036,Failed
107,rain,9,,Agent collided against object with type=static.wall and id=0 at (x=182.469  y=-52.878  z=0.148),Agent went outside its route lanes for about 9.0 meters (27.18% of the completed route),27.18,9.900000147521496,142.80503487586975,131.55983352661133,11.962543287179455,0.4733590117004783,25.271607789203454,Failed
108,rain,3,,,Agent went outside its route lanes for about 8.0 meters (13.77% of the completed route),13.77,13.525000201538205,171.6768832206726,131.55983352661133,38.243909731114044,0.8623490197728327,44.34852809502651,Failed
107,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.401  y=-69.108  z=0.035),,,0.0,5.075000075623393,55.34890174865723,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.82  y=-69.085  z=0.033),,,0.0,5.225000077858567,63.74075531959534,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.48  y=-69.097  z=0.035),,,0.0,5.100000075995922,56.136722564697266,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,shade,8,,,,0.0,16.22500024177134,171.5775773525238,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
108,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.892  y=-63.092  z=0.14),Agent went outside its route lanes for about 5.0 meters (21.63% of the completed route),21.63,8.125000121071935,116.48079657554626,131.55983352661133,8.986544606388202,0.5094171557018742,17.640836210171514,Failed
110,shade,5,,,,0.0,16.400000244379044,171.76923418045044,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
104,rain,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.333  y=-69.02  z=0.035),,,0.0,5.225000077858567,71.64030575752258,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.492  y=-56.99  z=0.148),Agent went outside its route lanes for about 9.0 meters (30.91% of the completed route),30.91,8.75000013038516,121.78576493263245,131.55983352661133,9.978544196215859,0.4490936311562136,22.219295719081135,Failed
107,shade,6,,,,0.0,16.650000248104334,171.8028063774109,131.55983352661133,46.63775925945217,1.0,46.63775925945217,Failed
109,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.484  y=-69.075  z=0.035),,,0.0,5.125000076368451,56.173707008361816,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,shade,1,,,,0.0,15.125000225380063,171.77781343460083,131.55983352661133,40.53314512545223,1.0,40.53314512545223,Failed
108,rain,9,,,Agent went outside its route lanes for about 16.0 meters (33.96% of the completed route),33.96,12.12500018067658,171.55365300178528,131.55983352661133,23.745451663176432,0.6604272335691261,35.95468275111799,Failed
109,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.892  y=-67.244  z=0.137),Agent went outside its route lanes for about 4.0 meters (22.08% of the completed route),22.08,7.300000108778477,99.26820254325867,131.55983352661133,7.002541760808696,0.50649636138122,13.825453240597234,Failed
103,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-68.998  z=0.035),,,0.0,5.200000077486038,65.78682780265808,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,shade,2,,,,0.0,15.050000224262476,171.81819081306458,131.55983352661133,40.53314512545223,1.0,40.53314512545223,Failed
101,shade,3,,,,0.0,15.050000224262476,171.8630554676056,131.55983352661133,41.29622166478757,1.0,41.29622166478757,Failed
101,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.451  y=-68.973  z=0.035),,,0.0,5.4000000804662704,66.27413082122803,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,rain,3,,,Agent went outside its route lanes for about 9.0 meters (17.96% of the completed route),17.96,13.175000196322799,171.67949390411377,131.55983352661133,31.376217602324996,0.8204238412519361,38.2439125055728,Failed
102,shade,5,,,,0.0,16.425000244751573,171.76686930656433,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
105,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.898  y=-67.969  z=0.135),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.900000102818012,90.85396003723145,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
110,shade,2,,,,0.0,15.525000231340528,171.9298439025879,131.55983352661133,42.82237487990704,1.0,42.82237487990704,Failed
105,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.82  y=-69.085  z=0.033),,,0.0,5.225000077858567,64.84542226791382,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,rain,2,,,,0.0,14.67500021867454,171.6859803199768,131.55983352661133,39.00699191033276,1.0,39.00699191033276,Failed
102,shade,8,,,,0.0,16.20000024139881,171.69821333885193,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
104,shade,9,,,,0.0,16.400000244379044,171.65180802345276,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
101,shade,9,,,,0.0,16.325000243261456,171.7277250289917,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
106,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.442  y=-69.005  z=0.035),,,0.0,5.250000078231096,66.31496572494507,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,shade,1,,,,0.0,15.400000229477882,171.77511024475098,131.55983352661133,41.29622166478757,1.0,41.29622166478757,Failed
101,shade,2,,,,0.0,15.275000227615237,171.75084018707275,131.55983352661133,41.29622166478757,1.0,41.29622166478757,Failed
105,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.4  y=-69.102  z=0.035),,,0.0,5.075000075623393,57.32495403289795,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.458  y=-69.087  z=0.035),,,0.0,5.15000007674098,56.61926579475403,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,shade,7,,,,0.0,16.2750002425164,171.61139178276062,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
110,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.871  y=-66.14  z=0.138),Agent went outside its route lanes for about 5.0 meters (24.85% of the completed route),24.85,7.400000110268593,114.94908142089844,131.55983352661133,7.498541511376667,0.48845321387093815,15.351606455716706,Failed
101,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.485  y=-69.012  z=0.035),,,0.0,5.125000076368451,56.37538719177246,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.494  y=-57.003  z=0.148),Agent went outside its route lanes for about 9.0 meters (30.91% of the completed route),30.91,8.77500013075769,122.23375940322876,131.55983352661133,9.978544196215859,0.4490936311562136,22.219295719081135,Failed
102,shade,2,,,,0.0,15.400000229477882,171.78061485290527,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
107,shade,8,,,,0.0,16.400000244379044,171.66497898101807,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
106,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.455  y=-56.458  z=0.148),Agent went outside its route lanes for about 9.0 meters (30.91% of the completed route),30.91,8.975000133737922,124.03720927238464,131.55983352661133,9.978544196215859,0.4490936311562136,22.219295719081135,Failed
101,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.402  y=-69.118  z=0.035),,,0.0,5.075000075623393,56.57503318786621,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,shade,4,,,,0.0,15.275000227615237,171.6712622642517,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
102,rain,9,,Agent collided against object with type=static.wall and id=0 at (x=182.461  y=-52.155  z=0.148),Agent went outside its route lanes for about 9.0 meters (26.38% of the completed route),26.38,9.875000147148967,137.15814208984375,131.55983352661133,12.458543037747425,0.47853635867174993,26.03468432853879,Failed
103,shade,8,,,,0.0,16.300000242888927,171.63406252861023,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
104,shade,5,,,,0.0,16.25000024214387,171.58126640319824,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
100,shade,4,,,,0.0,15.125000225380063,171.95282673835754,131.55983352661133,41.29622166478757,1.0,41.29622166478757,Failed
106,shade,4,,,,0.0,15.72500023432076,171.79882407188416,131.55983352661133,43.58545141924238,1.0,43.58545141924238,Failed
101,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.838  y=-62.468  z=0.143),Agent went outside its route lanes for about 4.0 meters (17.3% of the completed route),17.3,8.350000124424696,118.79754662513733,131.55983352661133,9.482544445647887,0.5375337275780814,17.640836210171514,Failed
109,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.482  y=-69.014  z=0.035),,,0.0,5.125000076368451,56.31452488899231,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,shade,8,,,,0.0,16.325000243261456,171.60652232170105,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
101,shade,5,,,,0.0,16.00000023841858,171.696044921875,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
103,shade,9,,,,0.0,16.400000244379044,171.64336276054382,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
106,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.871  y=-66.218  z=0.138),Agent went outside its route lanes for about 5.0 meters (24.85% of the completed route),24.85,7.375000109896064,103.59044003486633,131.55983352661133,7.498541511376667,0.48845321387093815,15.351606455716706,Failed
109,shade,2,,,,0.0,15.20000022649765,172.0026421546936,131.55983352661133,41.29622166478757,1.0,41.29622166478757,Failed
102,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-68.998  z=0.035),,,0.0,5.200000077486038,64.32818746566772,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,shade,1,,,,0.0,15.350000228732824,171.80061030387878,131.55983352661133,41.29622166478757,1.0,41.29622166478757,Failed
102,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.9  y=-67.763  z=0.136),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.925000103190541,90.68123722076416,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
101,shade,6,,,,0.0,16.350000243633986,171.58076167106628,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
104,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.402  y=-69.072  z=0.035),,,0.0,5.075000075623393,56.68359732627869,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,shade,4,,,,0.0,15.325000228360295,171.6634521484375,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
108,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.449  y=-68.997  z=0.035),,,0.0,5.200000077486038,66.35491418838501,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.742  y=-65.105  z=0.146),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.500000111758709,94.32922530174255,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
104,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.82  y=-69.085  z=0.033),,,0.0,5.225000077858567,64.36640787124634,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,shade,6,,,,0.0,16.425000244751573,171.79065012931824,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
106,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.82  y=-69.085  z=0.033),,,0.0,5.225000077858567,65.97065830230713,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-68.997  z=0.035),,,0.0,5.200000077486038,64.03475594520569,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.728  y=-64.951  z=0.148),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.550000112503767,96.80272316932678,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
106,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.48  y=-69.089  z=0.035),,,0.0,5.100000075995922,57.089154958724976,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-68.997  z=0.035),,,0.0,5.200000077486038,68.54275703430176,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
105,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.453  y=-69.008  z=0.035),,,0.0,5.325000079348683,68.35732007026672,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,shade,9,,,,0.0,16.400000244379044,171.6916196346283,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
106,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.484  y=-69.014  z=0.035),,,0.0,5.125000076368451,57.54190683364868,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
105,shade,7,,,,0.0,16.52500024624169,171.6366789340973,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
104,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.445  y=-69.124  z=0.035),,,0.0,5.050000075250864,57.408862829208374,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,shade,3,,,,0.0,15.275000227615237,171.85838675498962,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
108,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.452  y=-69.008  z=0.035),,,0.0,5.325000079348683,68.08895373344421,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.504  y=-57.553  z=0.148),Agent went outside its route lanes for about 9.0 meters (32.01% of the completed route),32.01,8.625000128522515,126.0260534286499,131.55983352661133,9.482544445647886,0.4419485290727522,21.456219043297004,Failed
101,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.82  y=-69.085  z=0.033),,,0.0,5.225000077858567,63.81319308280945,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.749  y=-64.569  z=0.149),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.525000112131238,95.38872766494751,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
103,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.877  y=-67.752  z=0.136),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.925000103190541,89.95858907699585,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
110,shade,1,,,,0.0,15.47500023059547,171.7196228504181,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
107,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.82  y=-69.085  z=0.033),,,0.0,5.225000077858567,65.882333278656,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.874  y=-62.45  z=0.14),Agent went outside its route lanes for about 4.0 meters (17.3% of the completed route),17.3,8.25000012293458,116.35031819343567,131.55983352661133,9.482544445647887,0.5375337275780814,17.640836210171514,Failed
109,shade,3,,,,0.0,15.22500022687018,171.77499532699585,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
105,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-68.998  z=0.035),,,0.0,5.200000077486038,65.92416214942932,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.485  y=-69.074  z=0.035),,,0.0,5.125000076368451,58.31223940849304,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,shade,7,,,,0.0,16.175000241026282,171.75029635429382,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
104,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.457  y=-69.087  z=0.035),,,0.0,5.15000007674098,57.028252601623535,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,shade,9,,,,0.0,16.050000239163637,171.76432275772095,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
109,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.442  y=-69.031  z=0.035),,,0.0,5.275000078603625,67.68016314506531,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
108,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.4  y=-69.06  z=0.035),,,0.0,5.075000075623393,57.302942752838135,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
105,shade,1,,,,0.0,15.550000231713057,171.86723065376282,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
100,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.443  y=-69.005  z=0.035),,,0.0,5.250000078231096,64.78387641906738,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
105,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.445  y=-69.133  z=0.035),,,0.0,5.050000075250864,56.80301809310913,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.48  y=-69.094  z=0.035),,,0.0,5.100000075995922,55.521427154541016,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
105,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.504  y=-57.032  z=0.148),Agent went outside its route lanes for about 9.0 meters (30.91% of the completed route),30.91,8.75000013038516,121.90715503692627,131.55983352661133,9.978544196215859,0.4490936311562136,22.219295719081135,Failed
100,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.401  y=-69.104  z=0.035),,,0.0,5.075000075623393,55.86421990394592,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.484  y=-69.074  z=0.035),,,0.0,5.125000076368451,55.682825326919556,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.458  y=-69.086  z=0.035),,,0.0,5.15000007674098,54.87831401824951,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.451  y=-69.008  z=0.035),,,0.0,5.325000079348683,67.67219829559326,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,shade,2,,,,0.0,15.625000232830644,171.79693841934204,131.55983352661133,42.82237487990704,1.0,42.82237487990704,Failed
108,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.89  y=-67.769  z=0.136),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.900000102818012,92.09686994552612,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
110,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.887  y=-68.052  z=0.136),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.875000102445483,91.59707927703857,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
101,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.541  y=-57.762  z=0.148),Agent went outside its route lanes for about 9.0 meters (32.01% of the completed route),32.01,8.675000129267573,122.10643744468689,131.55983352661133,9.482544445647886,0.4419485290727522,21.456219043297004,Failed
103,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.82  y=-69.085  z=0.033),,,0.0,5.225000077858567,67.39193797111511,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,shade,7,,,,0.0,16.025000238791108,171.56026577949524,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
107,rain,2,,,,0.0,14.650000218302011,171.97659420967102,131.55983352661133,39.00699191033276,1.0,39.00699191033276,Failed
101,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-68.998  z=0.035),,,0.0,5.200000077486038,67.22429275512695,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.839  y=-62.124  z=0.143),Agent went outside its route lanes for about 5.0 meters (20.73% of the completed route),20.73,8.400000125169754,111.22589445114136,131.55983352661133,9.48254444564789,0.5152461096025344,18.403912749506855,Failed
106,rain,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.409  y=-69.008  z=0.035),,,0.0,5.325000079348683,68.20178365707397,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.944  y=-66.426  z=0.134),Agent went outside its route lanes for about 4.0 meters (20.92% of the completed route),20.92,7.325000109151006,100.96097350120544,131.55983352661133,7.498541511376666,0.5140025454488463,14.588529916381365,Failed
102,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.485  y=-69.013  z=0.035),,,0.0,5.125000076368451,57.75655961036682,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.482  y=-69.071  z=0.035),,,0.0,5.125000076368451,57.405123233795166,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
105,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.481  y=-69.096  z=0.035),,,0.0,5.100000075995922,55.399109840393066,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.486  y=-69.013  z=0.035),,,0.0,5.125000076368451,55.63146495819092,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,rain,3,,,Agent went outside its route lanes for about 9.0 meters (18.32% of the completed route),18.32,13.67500020377338,171.8324728012085,131.55983352661133,30.613141062989655,0.8167678301136562,37.480835966237464,Failed
101,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.454  y=-69.138  z=0.035),,,0.0,5.050000075250864,57.33161425590515,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-69.008  z=0.035),,,0.0,5.325000079348683,67.28088092803955,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,shade,3,,,,0.0,15.400000229477882,171.83089900016785,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
105,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.457  y=-69.087  z=0.035),,,0.0,5.15000007674098,56.99895119667053,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,shade,7,,,,0.0,16.300000242888927,171.6599245071411,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
100,shade,5,,,,0.0,16.075000239536166,171.77311325073242,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
110,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.4  y=-69.095  z=0.035),,,0.0,5.075000075623393,56.32604265213013,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,shade,3,,,,0.0,15.500000230967999,171.88971519470215,131.55983352661133,42.82237487990704,1.0,42.82237487990704,Failed
105,rain,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.41  y=-69.008  z=0.035),,,0.0,5.325000079348683,67.25557470321655,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.484  y=-69.075  z=0.035),,,0.0,5.125000076368451,57.31210494041443,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.48  y=-69.096  z=0.035),,,0.0,5.100000075995922,55.74792551994324,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,3,,,Agent went outside its route lanes for about 8.0 meters (16.29% of the completed route),16.29,13.65000020340085,171.7709517478943,131.55983352661133,31.376217602324996,0.8371269421682196,37.480835966237464,Failed
109,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.73  y=-64.6  z=0.149),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.650000113993883,93.63694930076599,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
104,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.443  y=-69.005  z=0.035),,,0.0,5.250000078231096,67.06655311584473,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.487  y=-69.013  z=0.035),,,0.0,5.125000076368451,56.487545013427734,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.452  y=-69.086  z=0.035),,,0.0,5.075000075623393,57.522228956222534,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.892  y=-66.907  z=0.136),Agent went outside its route lanes for about 5.0 meters (26.15% of the completed route),26.15,7.325000109151006,102.01402688026428,131.55983352661133,7.002541760808695,0.48000324919275017,14.588529916381365,Failed
101,shade,1,,,,0.0,15.175000226125121,171.6887731552124,131.55983352661133,40.53314512545223,1.0,40.53314512545223,Failed
100,shade,8,,,,0.0,16.425000244751573,171.66305375099182,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
102,shade,6,,,,0.0,16.52500024624169,171.60820126533508,131.55983352661133,46.63775925945217,1.0,46.63775925945217,Failed
104,shade,7,,,,0.0,16.550000246614218,171.8664743900299,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
