scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
101,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.448  y=-69.005  z=0.035),,,0.0,5.250000078231096,56.39250707626343,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.856  y=-62.182  z=0.141),Agent went outside its route lanes for about 5.0 meters (20.73% of the completed route),20.73,8.325000124052167,113.65636610984802,131.55983352661133,9.48254444564789,0.5152461096025344,18.403912749506855,Failed
104,rain,9,,,Agent went outside its route lanes for about 18.0 meters (39.03% of the completed route),39.03,12.175000181421638,172.1809287071228,131.55983352661133,21.456219043297004,0.6096971153068392,35.191603346358036,Failed
110,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.504  y=-57.416  z=0.148),Agent went outside its route lanes for about 9.0 meters (32.01% of the completed route),32.01,8.725000130012631,105.61423182487488,131.55983352661133,9.482544445647886,0.4419485290727522,21.456219043297004,Failed
108,shade,2,,,,0.0,16.20000024139881,172.13638257980347,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
110,rain,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.409  y=-69.008  z=0.035),,,0.0,5.325000079348683,85.96179866790771,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,shade,9,,,,0.0,16.300000242888927,172.0940899848938,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
102,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.513  y=-57.124  z=0.148),Agent went outside its route lanes for about 9.0 meters (30.91% of the completed route),30.91,8.700000129640102,106.54443120956421,131.55983352661133,9.978544196215859,0.4490936311562136,22.219295719081135,Failed
107,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.458  y=-69.087  z=0.035),,,0.0,5.15000007674098,56.97735238075256,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,rain,3,,,Agent went outside its route lanes for about 9.0 meters (17.96% of the completed route),17.96,14.375000214204192,172.1811912059784,131.55983352661133,31.376217602324996,0.8204238412519361,38.2439125055728,Failed
100,rain,2,,,,0.0,14.250000212341547,171.78324127197266,131.55983352661133,38.2439125055728,1.0,38.2439125055728,Failed
101,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.458  y=-69.087  z=0.035),,,0.0,5.15000007674098,57.16845345497131,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
101,shade,8,,,,0.0,16.025000238791108,171.9801173210144,131.55983352661133,43.58545141924238,1.0,43.58545141924238,Failed
104,shade,6,,,,0.0,16.25000024214387,172.11865735054016,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
105,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.484  y=-69.075  z=0.035),,,0.0,5.125000076368451,57.987197160720825,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,9,,Agent collided against object with type=static.wall and id=0 at (x=182.44  y=-51.561  z=0.149),Agent went outside its route lanes for about 9.0 meters (26.38% of the completed route),26.38,9.950000148266554,140.46914076805115,131.55983352661133,12.458543037747425,0.47853635867174993,26.03468432853879,Failed
109,shade,4,,,,0.0,16.175000241026282,172.08496022224426,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
103,shade,5,,,,0.0,16.350000243633986,172.08005142211914,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
